url,local_path,status
https://intertool.ua/catalog/avtoinstrument/ustroystva-zaryadnie-i-pusko-zaryadnie-dlya-akb/ustroystva-zaryadnie-dlya-akb/intertool-at-3025-photo-3.jpg,image/catalog/desc/INTERTOOL/intertool-at-3025-photo-3.jpg,downloaded
https://intertool.ua/catalog/elektroinstrument-i-oborudovanie/instrument-akkumulyatornyi-20-v/intertool-wt-0344-photo-3.jpg,image/catalog/desc/INTERTOOL/intertool-wt-0344-photo-3.jpg,downloaded
https://intertool.ua/catalog/elektroinstrument-i-oborudovanie/mashini-shlifovalnie/shlifmashini-lentochnie/intertool-wt-0530-photo-7.jpg,image/catalog/desc/INTERTOOL/intertool-wt-0530-photo-7.jpg,downloaded
https://intertool.ua/catalog/elektroinstrument-i-oborudovanie/mashini-shlifovalnie/shlifmashini-lentochnie/intertool-wt-0530-photo-8.jpg,image/catalog/desc/INTERTOOL/intertool-wt-0530-photo-8.jpg,downloaded
https://intertool.ua/catalog/elektroinstrument-i-oborudovanie/shurupoverti/shurupoverti-akkumulyatornie/intertool-wt-0314-photo-13.jpg,image/catalog/desc/INTERTOOL/intertool-wt-0314-photo-13.jpg,downloaded
https://intertool.ua/catalog/elektroinstrument-i-oborudovanie/shurupoverti/shurupoverti-akkumulyatornie/intertool-wt-0314-photo-14.jpg,image/catalog/desc/INTERTOOL/intertool-wt-0314-photo-14.jpg,downloaded
https://intertool.ua/catalog/instrument-dlya-otdelochnih-rabot/nozhi-i-skalpeli/nozhi-proreznie/intertool-ht-0529-photo-6.jpg,image/catalog/desc/INTERTOOL/intertool-ht-0529-photo-6.jpg,downloaded
https://intertool.ua/catalog/instrument-dlya-otdelochnih-rabot/nozhi-i-skalpeli/nozhi-proreznie/intertool-ht-0536-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-ht-0536-photo-2.jpg,downloaded
https://intertool.ua/catalog/instrument-dlya-otdelochnih-rabot/nozhi-i-skalpeli/nozhi-proreznie/intertool-ht-0536-photo-5.jpg,image/catalog/desc/INTERTOOL/intertool-ht-0536-photo-5.jpg,downloaded
https://intertool.ua/catalog/intertool-vt-3339-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3339-photo-2.jpg,downloaded
https://intertool.ua/catalog/intertool-vt-3339-photo-6.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3339-photo-6.jpg,downloaded
https://intertool.ua/catalog/lestnitsy-i-stremyanki/lestnitsi-alyuminievie/intertool-lt-0023-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-lt-0023-photo-2.jpg,downloaded
https://intertool.ua/catalog/rabochaya-odezhda-i-siz/perchatki-rabochie/perchatki-rabochie-kozhanie-i-zamshevie/intertool-sp-0174-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-sp-0174-photo-2.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/intertool-vt-3330-photo-1.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3330-photo-1.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/intertool-vt-3330-photo-6.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3330-photo-6.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3358-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3358-photo-2.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3358-photo-3.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3358-photo-3.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3358-photo-4.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3358-photo-4.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3358-photo-8.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3358-photo-8.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3442-photo-1.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3442-photo-1.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3442-photo-4.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3442-photo-4.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3442-photo-5.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3442-photo-5.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3443-photo-10.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3443-photo-10.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3443-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3443-photo-2.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3443-photo-6.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3443-photo-6.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/nabori-otvertok/intertool-vt-3443-photo-8.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3443-photo-8.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/otvertki-reversivnie/intertool-vt-3374-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3374-photo-2.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/otvertki-reversivnie/intertool-vt-3374-photo-3.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3374-photo-3.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/otvertki-reversivnie/intertool-vt-3374-photo-4.jpg,image/catalog/desc/INTERTOOL/intertool-vt-3374-photo-4.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/otvertki-i-otvertochnie-nasadki/otvertochnie-nasadki/intertool-vt-0240-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-vt-0240-photo-2.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/tiski/intertool-ht-0081-photo-1.jpg,image/catalog/desc/INTERTOOL/intertool-ht-0081-photo-1.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/tiski/intertool-ht-0082-photo-1.jpg,image/catalog/desc/INTERTOOL/intertool-ht-0082-photo-1.jpg,downloaded
https://intertool.ua/catalog/stolyarno-slesarniy-instrument/instrument-slesarniy/tiski/intertool-ht-0083-photo-1.jpg,image/catalog/desc/INTERTOOL/intertool-ht-0083-photo-1.jpg,downloaded
https://intertool.ua/catalog/tehnika-dlya-doma-i-sada/pliti-gazovie-i-gorelki/intertool-gb-0020-photo-1.jpg,image/catalog/desc/INTERTOOL/intertool-gb-0020-photo-1.jpg,downloaded
https://intertool.ua/catalog/tehnika-dlya-doma-i-sada/pliti-gazovie-i-gorelki/intertool-gb-0020-photo-2.jpg,image/catalog/desc/INTERTOOL/intertool-gb-0020-photo-2.jpg,downloaded
https://intertool.ua/catalog/tehnika-dlya-doma-i-sada/pliti-gazovie-i-gorelki/intertool-gb-0020-photo-4.jpg,image/catalog/desc/INTERTOOL/intertool-gb-0020-photo-4.jpg,downloaded
https://intertool.ua/catalog/yashchiki-sumki-poyasa-dlya-instrumentov/chehli-dlya-instrumentov/intertool-bx-9012-photo-3.jpg,image/catalog/desc/INTERTOOL/intertool-bx-9012-photo-3.jpg,downloaded
